Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (4x + 25)° iar unghiul adiacent este (x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (4x + 25) + (x) = 180 => 5x + 25 = 180 => 5x = 155 => x = 31,x = 31,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (4x + 25)° iar unghiul adiacent este (x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (4x + 25) + (x) = 180 => 5x + 25 = 180 => 5x = 155 => x = 31,x = 31,122,20,95,6,3,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (4x + 25)° iar unghiul adiacent este (x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (4x + 10)° iar unghiul adiacent este (x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (4x + 10) + (x) = 180 => 5x + 10 = 180 => 5x = 170 => x = 34,x = 34,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (4x + 10)° iar unghiul adiacent este (x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (4x + 10) + (x) = 180 => 5x + 10 = 180 => 5x = 170 => x = 34,x = 34,122,20,95,6,3,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (4x + 10)° iar unghiul adiacent este (x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (2x + 15)° iar unghiul adiacent este (x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (2x + 15) + (x) = 180 => 3x + 15 = 180 => 3x = 165 => x = 55,x = 55,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (2x + 15)° iar unghiul adiacent este (x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (2x + 15) + (x) = 180 => 3x + 15 = 180 => 3x = 165 => x = 55,x = 55,122,20,95,6,3,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (2x + 15)° iar unghiul adiacent este (x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (x + 30)° iar unghiul adiacent este (2x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (x + 30) + (2x) = 180 => 3x + 30 = 180 => 3x = 150 => x = 50,x = 50,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (x + 30)° iar unghiul adiacent este (2x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (x + 30) + (2x) = 180 => 3x + 30 = 180 => 3x = 150 => x = 50,x = 50,122,20,95,6,3,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (x + 30)° iar unghiul adiacent este (2x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (5x + 30)° iar unghiul adiacent este (x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (5x + 30) + (x) = 180 => 6x + 30 = 180 => 6x = 150 => x = 25,x = 25,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (5x + 30)° iar unghiul adiacent este (x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (5x + 30) + (x) = 180 => 6x + 30 = 180 => 6x = 150 => x = 25,x = 25,122,20,95,6,3,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (5x + 30)° iar unghiul adiacent este (x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (3x + 25)° iar unghiul adiacent este (2x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (3x + 25) + (2x) = 180 => 5x + 25 = 180 => 5x = 155 => x = 31,x = 31,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (3x + 25)° iar unghiul adiacent este (2x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (3x + 25) + (2x) = 180 => 5x + 25 = 180 => 5x = 155 => x = 31,x = 31,123,20,96,6,4,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (3x + 25)° iar unghiul adiacent este (2x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (x + 10)° iar unghiul adiacent este (x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (x + 10) + (x) = 180 => 2x + 10 = 180 => 2x = 170 => x = 85,x = 85,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (x + 10)° iar unghiul adiacent este (x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (x + 10) + (x) = 180 => 2x + 10 = 180 => 2x = 170 => x = 85,x = 85,121,20,94,6,2,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (x + 10)° iar unghiul adiacent este (x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (x + 20)° iar unghiul adiacent este (x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (x + 20) + (x) = 180 => 2x + 20 = 180 => 2x = 160 => x = 80,x = 80,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (x + 20)° iar unghiul adiacent este (x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (x + 20) + (x) = 180 => 2x + 20 = 180 => 2x = 160 => x = 80,x = 80,121,20,94,6,2,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (x + 20)° iar unghiul adiacent este (x)°. determinati valoarea lui x.
Generat - Paralelogram,,Fie ABCD un paralelogram. Unul dintre unghiuri este (2x + 25)° iar unghiul adiacent este (3x)°. Determinati valoarea lui x.,Unghiuri consecutive suplimentare: (2x + 25) + (3x) = 180 => 5x + 25 = 180 => 5x = 155 => x = 31,x = 31,2,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,2 - mediu,alta,,fie abcd un paralelogram. unul dintre unghiuri este (2x + 25)° iar unghiul adiacent este (3x)°. determinati valoarea lui x.,unghiuri consecutive suplimentare: (2x + 25) + (3x) = 180 => 5x + 25 = 180 => 5x = 155 => x = 31,x = 31,123,20,96,6,4,5,0,1,0,0,0,0,fie abcd un paralelogram. unul dintre unghiuri este (2x + 25)° iar unghiul adiacent este (3x)°. determinati valoarea lui x.
Generat - Proportii,,"Gheorghe parcurge 68 km in 2 ore. Cati km va parcurge in 10 ore, pastrand aceeasi viteza?",Viteza = 68/2 = 34 km/h. Distanta in 10 ore = 34 × 10 = 340 km,340 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"gheorghe parcurge 68 km in 2 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?",viteza = 68/2 = 34 km/h. distanta in 10 ore = 34 × 10 = 340 km,340 km,89,17,62,6,5,0,0,0,0,0,0,1,"gheorghe parcurge 68 km in 2 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Radu parcurge 153 km in 2 ore. Cati km va parcurge in 8 ore, pastrand aceeasi viteza?",Viteza = 153/2 = 76 km/h. Distanta in 8 ore = 76 × 8 = 612 km,612 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"radu parcurge 153 km in 2 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?",viteza = 153/2 = 76 km/h. distanta in 8 ore = 76 × 8 = 612 km,612 km,85,17,61,6,5,0,0,0,0,0,0,1,"radu parcurge 153 km in 2 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Cosmin parcurge 196 km in 7 ore. Cati km va parcurge in 8 ore, pastrand aceeasi viteza?",Viteza = 196/7 = 28 km/h. Distanta in 8 ore = 28 × 8 = 224 km,224 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"cosmin parcurge 196 km in 7 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?",viteza = 196/7 = 28 km/h. distanta in 8 ore = 28 × 8 = 224 km,224 km,87,17,61,6,5,0,0,0,0,0,0,1,"cosmin parcurge 196 km in 7 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Ioana parcurge 47 km in 4 ore. Cati km va parcurge in 8 ore, pastrand aceeasi viteza?",Viteza = 47/4 = 11 km/h. Distanta in 8 ore = 11 × 8 = 94 km,94 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"ioana parcurge 47 km in 4 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?",viteza = 47/4 = 11 km/h. distanta in 8 ore = 11 × 8 = 94 km,94 km,85,17,59,5,4,0,0,0,0,0,0,1,"ioana parcurge 47 km in 4 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Camelia parcurge 84 km in 6 ore. Cati km va parcurge in 10 ore, pastrand aceeasi viteza?",Viteza = 84/6 = 14 km/h. Distanta in 10 ore = 14 × 10 = 140 km,140 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"camelia parcurge 84 km in 6 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?",viteza = 84/6 = 14 km/h. distanta in 10 ore = 14 × 10 = 140 km,140 km,88,17,62,6,5,0,0,0,0,0,0,1,"camelia parcurge 84 km in 6 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Diana parcurge 72 km in 8 ore. Cati km va parcurge in 10 ore, pastrand aceeasi viteza?",Viteza = 72/8 = 9 km/h. Distanta in 10 ore = 9 × 10 = 90 km,90 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"diana parcurge 72 km in 8 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?",viteza = 72/8 = 9 km/h. distanta in 10 ore = 9 × 10 = 90 km,90 km,86,17,59,5,5,0,0,0,0,0,0,1,"diana parcurge 72 km in 8 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Roxana parcurge 162 km in 9 ore. Cati km va parcurge in 6 ore, pastrand aceeasi viteza?",Viteza = 162/9 = 18 km/h. Distanta in 6 ore = 18 × 6 = 108 km,108 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"roxana parcurge 162 km in 9 ore. cati km va parcurge in 6 ore, pastrand aceeasi viteza?",viteza = 162/9 = 18 km/h. distanta in 6 ore = 18 × 6 = 108 km,108 km,87,17,61,6,5,0,0,0,0,0,0,1,"roxana parcurge 162 km in 9 ore. cati km va parcurge in 6 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Roxana parcurge 177 km in 2 ore. Cati km va parcurge in 4 ore, pastrand aceeasi viteza?",Viteza = 177/2 = 88 km/h. Distanta in 4 ore = 88 × 4 = 354 km,354 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"roxana parcurge 177 km in 2 ore. cati km va parcurge in 4 ore, pastrand aceeasi viteza?",viteza = 177/2 = 88 km/h. distanta in 4 ore = 88 × 4 = 354 km,354 km,87,17,61,6,5,0,0,0,0,0,0,1,"roxana parcurge 177 km in 2 ore. cati km va parcurge in 4 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Alina parcurge 182 km in 2 ore. Cati km va parcurge in 3 ore, pastrand aceeasi viteza?",Viteza = 182/2 = 91 km/h. Distanta in 3 ore = 91 × 3 = 273 km,273 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"alina parcurge 182 km in 2 ore. cati km va parcurge in 3 ore, pastrand aceeasi viteza?",viteza = 182/2 = 91 km/h. distanta in 3 ore = 91 × 3 = 273 km,273 km,86,17,61,6,5,0,0,0,0,0,0,1,"alina parcurge 182 km in 2 ore. cati km va parcurge in 3 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Dan parcurge 175 km in 2 ore. Cati km va parcurge in 8 ore, pastrand aceeasi viteza?",Viteza = 175/2 = 87 km/h. Distanta in 8 ore = 87 × 8 = 700 km,700 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"dan parcurge 175 km in 2 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?",viteza = 175/2 = 87 km/h. distanta in 8 ore = 87 × 8 = 700 km,700 km,84,17,61,6,5,0,0,0,0,0,0,1,"dan parcurge 175 km in 2 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Simona parcurge 22 km in 5 ore. Cati km va parcurge in 10 ore, pastrand aceeasi viteza?",Viteza = 22/5 = 4 km/h. Distanta in 10 ore = 4 × 10 = 44 km,44 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"simona parcurge 22 km in 5 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?",viteza = 22/5 = 4 km/h. distanta in 10 ore = 4 × 10 = 44 km,44 km,87,17,59,5,5,0,0,0,0,0,0,1,"simona parcurge 22 km in 5 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Liviu parcurge 69 km in 2 ore. Cati km va parcurge in 10 ore, pastrand aceeasi viteza?",Viteza = 69/2 = 34 km/h. Distanta in 10 ore = 34 × 10 = 345 km,345 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"liviu parcurge 69 km in 2 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?",viteza = 69/2 = 34 km/h. distanta in 10 ore = 34 × 10 = 345 km,345 km,86,17,62,6,5,0,0,0,0,0,0,1,"liviu parcurge 69 km in 2 ore. cati km va parcurge in 10 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Cristian parcurge 42 km in 6 ore. Cati km va parcurge in 8 ore, pastrand aceeasi viteza?",Viteza = 42/6 = 7 km/h. Distanta in 8 ore = 7 × 8 = 56 km,56 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"cristian parcurge 42 km in 6 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?",viteza = 42/6 = 7 km/h. distanta in 8 ore = 7 × 8 = 56 km,56 km,88,17,57,5,4,0,0,0,0,0,0,1,"cristian parcurge 42 km in 6 ore. cati km va parcurge in 8 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Dragos parcurge 175 km in 5 ore. Cati km va parcurge in 9 ore, pastrand aceeasi viteza?",Viteza = 175/5 = 35 km/h. Distanta in 9 ore = 35 × 9 = 315 km,315 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"dragos parcurge 175 km in 5 ore. cati km va parcurge in 9 ore, pastrand aceeasi viteza?",viteza = 175/5 = 35 km/h. distanta in 9 ore = 35 × 9 = 315 km,315 km,87,17,61,6,5,0,0,0,0,0,0,1,"dragos parcurge 175 km in 5 ore. cati km va parcurge in 9 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Diana parcurge 167 km in 2 ore. Cati km va parcurge in 6 ore, pastrand aceeasi viteza?",Viteza = 167/2 = 83 km/h. Distanta in 6 ore = 83 × 6 = 501 km,501 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"diana parcurge 167 km in 2 ore. cati km va parcurge in 6 ore, pastrand aceeasi viteza?",viteza = 167/2 = 83 km/h. distanta in 6 ore = 83 × 6 = 501 km,501 km,86,17,61,6,5,0,0,0,0,0,0,1,"diana parcurge 167 km in 2 ore. cati km va parcurge in 6 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Andreea parcurge 110 km in 10 ore. Cati km va parcurge in 2 ore, pastrand aceeasi viteza?",Viteza = 110/10 = 11 km/h. Distanta in 2 ore = 11 × 2 = 22 km,22 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"andreea parcurge 110 km in 10 ore. cati km va parcurge in 2 ore, pastrand aceeasi viteza?",viteza = 110/10 = 11 km/h. distanta in 2 ore = 11 × 2 = 22 km,22 km,89,17,61,5,6,0,0,0,0,0,0,1,"andreea parcurge 110 km in 10 ore. cati km va parcurge in 2 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Elena parcurge 75 km in 6 ore. Cati km va parcurge in 4 ore, pastrand aceeasi viteza?",Viteza = 75/6 = 12 km/h. Distanta in 4 ore = 12 × 4 = 50 km,50 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"elena parcurge 75 km in 6 ore. cati km va parcurge in 4 ore, pastrand aceeasi viteza?",viteza = 75/6 = 12 km/h. distanta in 4 ore = 12 × 4 = 50 km,50 km,85,17,59,5,4,0,0,0,0,0,0,1,"elena parcurge 75 km in 6 ore. cati km va parcurge in 4 ore, pastrand aceeasi viteza?"
Generat - Proportii,,"Marius parcurge 47 km in 3 ore. Cati km va parcurge in 9 ore, pastrand aceeasi viteza?",Viteza = 47/3 = 15 km/h. Distanta in 9 ore = 15 × 9 = 141 km,141 km,1,Proportii,Rapoarte și proporții,Rapoarte și proporții,1 - bază,alta,,"marius parcurge 47 km in 3 ore. cati km va parcurge in 9 ore, pastrand aceeasi viteza?",viteza = 47/3 = 15 km/h. distanta in 9 ore = 15 × 9 = 141 km,141 km,86,17,60,6,4,0,0,0,0,0,0,1,"marius parcurge 47 km in 3 ore. cati km va parcurge in 9 ore, pastrand aceeasi viteza?"
Generat - Puteri,,Calculati 4^(-3),4^(-3) = 1/4^3 = 1/64 = 1/64,1/64,2,Puteri si radicali,Radicali,Mulțimi numerice,2 - mediu,alta,,calculati 4^(-3),4^(-3) = 1/4^3 = 1/64 = 1/64,1/64,16,2,28,4,2,4,0,0,0,0,0,0,calculati 4^(-3)
Generat - Puteri,,Calculati 7^8 : 7^7,7^8 : 7^7 = 7^(8-7) = 7^1 = 7,7,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 7^8 : 7^7,7^8 : 7^7 = 7^(8-7) = 7^1 = 7,7,19,4,29,1,4,2,0,0,0,0,0,0,calculati 7^8 : 7^7
Generat - Puteri,,Calculati 7^5 : 7^3,7^5 : 7^3 = 7^(5-3) = 7^2 = 49,49,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 7^5 : 7^3,7^5 : 7^3 = 7^(5-3) = 7^2 = 49,49,19,4,30,2,4,2,0,0,0,0,0,0,calculati 7^5 : 7^3
Generat - Puteri,,Calculati 3^(-3),3^(-3) = 1/3^3 = 1/27 = 1/27,1/27,2,Puteri si radicali,Radicali,Mulțimi numerice,2 - mediu,alta,,calculati 3^(-3),3^(-3) = 1/3^3 = 1/27 = 1/27,1/27,16,2,28,4,2,4,0,0,0,0,0,0,calculati 3^(-3)
Generat - Puteri,,Calculati (2^4)^3,(2^4)^3 = 2^(4×3) = 2^12 = 4096,4096,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati (2^4)^3,(2^4)^3 = 2^(4×3) = 2^12 = 4096,4096,17,2,31,4,3,4,0,0,0,0,0,0,calculati (2^4)^3
Generat - Puteri,,Calculati 5^5 × 5^3,5^5 × 5^3 = 5^(5+3) = 5^8 = 390625,390625,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^5 × 5^3,5^5 × 5^3 = 5^(5+3) = 5^8 = 390625,390625,19,4,34,6,4,2,0,0,0,0,0,0,calculati 5^5 × 5^3
Generat - Puteri,,Calculati 2^(-3),2^(-3) = 1/2^3 = 1/8 = 1/8,1/8,2,Puteri si radicali,Radicali,Mulțimi numerice,2 - mediu,alta,,calculati 2^(-3),2^(-3) = 1/2^3 = 1/8 = 1/8,1/8,16,2,26,3,2,4,0,0,0,0,0,0,calculati 2^(-3)
Generat - Puteri,,Calculati 2^3 × 2^5,2^3 × 2^5 = 2^(3+5) = 2^8 = 256,256,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 2^3 × 2^5,2^3 × 2^5 = 2^(3+5) = 2^8 = 256,256,19,4,31,3,4,2,0,0,0,0,0,0,calculati 2^3 × 2^5
Generat - Puteri,,Calculati 5^4 × 5^6,5^4 × 5^6 = 5^(4+6) = 5^10 = 9765625,9765625,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^4 × 5^6,5^4 × 5^6 = 5^(4+6) = 5^10 = 9765625,9765625,19,4,36,7,4,2,0,0,0,0,0,0,calculati 5^4 × 5^6
Generat - Puteri,,Calculati 3^8 : 3^3,3^8 : 3^3 = 3^(8-3) = 3^5 = 243,243,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 3^8 : 3^3,3^8 : 3^3 = 3^(8-3) = 3^5 = 243,243,19,4,31,3,4,2,0,0,0,0,0,0,calculati 3^8 : 3^3
Generat - Puteri,,Calculati (3^4)^3,(3^4)^3 = 3^(4×3) = 3^12 = 531441,531441,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati (3^4)^3,(3^4)^3 = 3^(4×3) = 3^12 = 531441,531441,17,2,33,6,3,4,0,0,0,0,0,0,calculati (3^4)^3
Generat - Puteri,,Calculati 3^7 : 3^4,3^7 : 3^4 = 3^(7-4) = 3^3 = 27,27,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 3^7 : 3^4,3^7 : 3^4 = 3^(7-4) = 3^3 = 27,27,19,4,30,2,4,2,0,0,0,0,0,0,calculati 3^7 : 3^4
Generat - Puteri,,Calculati (3^3)^3,(3^3)^3 = 3^(3×3) = 3^9 = 19683,19683,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati (3^3)^3,(3^3)^3 = 3^(3×3) = 3^9 = 19683,19683,17,2,31,5,3,4,0,0,0,0,0,0,calculati (3^3)^3
Generat - Puteri,,Calculati 4^(-2),4^(-2) = 1/4^2 = 1/16 = 1/16,1/16,2,Puteri si radicali,Radicali,Mulțimi numerice,2 - mediu,alta,,calculati 4^(-2),4^(-2) = 1/4^2 = 1/16 = 1/16,1/16,16,2,28,4,2,4,0,0,0,0,0,0,calculati 4^(-2)
Generat - Puteri,,Calculati (5^2)^2,(5^2)^2 = 5^(2×2) = 5^4 = 625,625,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati (5^2)^2,(5^2)^2 = 5^(2×2) = 5^4 = 625,625,17,2,29,3,3,4,0,0,0,0,0,0,calculati (5^2)^2
Generat - Puteri,,Calculati 5^3 × 5^6,5^3 × 5^6 = 5^(3+6) = 5^9 = 1953125,1953125,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^3 × 5^6,5^3 × 5^6 = 5^(3+6) = 5^9 = 1953125,1953125,19,4,35,7,4,2,0,0,0,0,0,0,calculati 5^3 × 5^6
Generat - Puteri,,Calculati 5^(-1),5^(-1) = 1/5^1 = 1/5 = 1/5,1/5,2,Puteri si radicali,Radicali,Mulțimi numerice,2 - mediu,alta,,calculati 5^(-1),5^(-1) = 1/5^1 = 1/5 = 1/5,1/5,16,2,26,3,2,4,0,0,0,0,0,0,calculati 5^(-1)
Generat - Puteri,,Calculati (5^2)^3,(5^2)^3 = 5^(2×3) = 5^6 = 15625,15625,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati (5^2)^3,(5^2)^3 = 5^(2×3) = 5^6 = 15625,15625,17,2,31,5,3,4,0,0,0,0,0,0,calculati (5^2)^3
Generat - Puteri,,Calculati 3^5 × 3^5,3^5 × 3^5 = 3^(5+5) = 3^10 = 59049,59049,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 3^5 × 3^5,3^5 × 3^5 = 3^(5+5) = 3^10 = 59049,59049,19,4,34,5,4,2,0,0,0,0,0,0,calculati 3^5 × 3^5
Generat - Puteri,,Calculati (5^3)^3,(5^3)^3 = 5^(3×3) = 5^9 = 1953125,1953125,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati (5^3)^3,(5^3)^3 = 5^(3×3) = 5^9 = 1953125,1953125,17,2,33,7,3,4,0,0,0,0,0,0,calculati (5^3)^3
Generat - Puteri,,Calculati 5^8 : 5^7,5^8 : 5^7 = 5^(8-7) = 5^1 = 5,5,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^8 : 5^7,5^8 : 5^7 = 5^(8-7) = 5^1 = 5,5,19,4,29,1,4,2,0,0,0,0,0,0,calculati 5^8 : 5^7
Generat - Puteri,,Calculati 7^2 × 7^3,7^2 × 7^3 = 7^(2+3) = 7^5 = 16807,16807,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 7^2 × 7^3,7^2 × 7^3 = 7^(2+3) = 7^5 = 16807,16807,19,4,33,5,4,2,0,0,0,0,0,0,calculati 7^2 × 7^3
Generat - Puteri,,Calculati 3^4 × 3^5,3^4 × 3^5 = 3^(4+5) = 3^9 = 19683,19683,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 3^4 × 3^5,3^4 × 3^5 = 3^(4+5) = 3^9 = 19683,19683,19,4,33,5,4,2,0,0,0,0,0,0,calculati 3^4 × 3^5
Generat - Puteri,,Calculati 7^4 × 7^4,7^4 × 7^4 = 7^(4+4) = 7^8 = 5764801,5764801,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 7^4 × 7^4,7^4 × 7^4 = 7^(4+4) = 7^8 = 5764801,5764801,19,4,35,7,4,2,0,0,0,0,0,0,calculati 7^4 × 7^4
Generat - Puteri,,Calculati 5^8 : 5^5,5^8 : 5^5 = 5^(8-5) = 5^3 = 125,125,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^8 : 5^5,5^8 : 5^5 = 5^(8-5) = 5^3 = 125,125,19,4,31,3,4,2,0,0,0,0,0,0,calculati 5^8 : 5^5
Generat - Puteri,,Calculati 5^4 : 5^2,5^4 : 5^2 = 5^(4-2) = 5^2 = 25,25,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^4 : 5^2,5^4 : 5^2 = 5^(4-2) = 5^2 = 25,25,19,4,30,2,4,2,0,0,0,0,0,0,calculati 5^4 : 5^2
Generat - Puteri,,Calculati 5^6 × 5^3,5^6 × 5^3 = 5^(6+3) = 5^9 = 1953125,1953125,1,Puteri si radicali,Radicali,Mulțimi numerice,1 - bază,alta,,calculati 5^6 × 5^3,5^6 × 5^3 = 5^(6+3) = 5^9 = 1953125,1953125,19,4,35,7,4,2,0,0,0,0,0,0,calculati 5^6 × 5^3
