time_spent_seconds,hint_count,attempt_count,is_correct,mistake_count,exercise_difficulty_encoded,previous_mastery,consecutive_errors,help_level_requested,learner_state
97,0,1,1,0.7,2,0.4109246442890929,1,0,progres
116,1,1,0,3.0999999999999996,3,0.7416908481942227,3,3,supraincarcare
128,1,2,0,3.8,3,0.1565061121674058,4,3,blocaj
105,1,1,1,1.7,2,0.43270834928155943,1,1,progres
80,2,2,1,1.4,2,0.7264047334114955,2,2,supraincarcare
104,3,3,1,4.5,1,0.419027530886552,5,3,progres
165,4,6,0,3.5,2,0.06470095317212954,5,3,blocaj
150,2,3,0,3.4,3,0.6647209748199119,2,3,supraincarcare
135,1,2,1,2.7,4,0.9455579893923031,1,2,autonomie_buna
148,2,1,0,3.7,4,0.5146727852970125,1,3,progres
101,3,2,0,3.0999999999999996,1,0.05,3,3,blocaj
128,1,2,0,3.0999999999999996,3,0.7102092919425995,3,3,supraincarcare
86,1,1,0,0.7,1,0.16430140924892817,1,1,progres
148,1,2,1,4.0,3,0.569971515897008,0,3,supraincarcare
100,2,1,0,1.4,2,0.35762785587944035,2,2,progres
113,0,1,0,5.8,2,0.22552642673474751,4,2,blocaj
93,0,1,1,2.0,3,0.45358579881012495,0,0,progres
122,2,1,0,4.4,2,0.46702490334337293,2,3,progres
165,1,3,0,1.0,4,0.42754632741112353,0,2,progres
135,1,1,0,5.7,3,0.7209209764903913,1,3,supraincarcare
163,2,2,0,4.1,4,0.5403861032709334,3,3,progres
117,1,3,1,1.7,3,0.8233157529784283,1,2,supraincarcare
93,0,2,1,1.7,2,0.5716437608336179,1,0,progres
156,1,1,1,4.5,4,0.4308607240725961,5,3,progres
84,2,1,1,1.7,2,0.369754182383201,1,2,progres
114,1,2,0,2.7,3,0.14146684777479232,1,2,progres
96,2,2,1,4.5,1,0.6253131076035798,5,3,supraincarcare
75,3,2,0,3.0999999999999996,1,0.5487378075209849,3,3,progres
130,1,3,1,1.0,3,0.09783456842876685,0,2,progres
76,2,1,1,1.4,1,0.3916047357412665,2,2,progres
171,2,3,1,3.0999999999999996,4,0.35232120223930813,3,3,progres
115,1,1,1,1.7,4,0.98,1,2,autonomie_buna
134,1,1,0,3.0999999999999996,3,0.05,3,3,blocaj
142,2,2,0,3.0999999999999996,3,0.06508531351092475,3,3,blocaj
118,1,1,1,2.7,3,0.9203784352476004,1,2,autonomie_buna
81,2,1,1,2.8,1,0.8551948966394327,4,2,supraincarcare
79,0,1,0,1.4,2,0.31255099614184884,2,0,progres
120,0,1,0,4.5,2,0.4264600600103447,5,2,progres
160,1,2,0,2.0,4,0.7290502953816655,0,2,supraincarcare
109,1,3,0,1.7,1,0.05,1,1,progres
121,1,3,0,2.8,2,0.05,4,2,blocaj
136,0,2,0,4.5,2,0.5110951204802133,5,2,progres
68,0,1,1,2.7,1,0.98,1,0,autonomie_buna
118,0,1,0,5.5,1,0.28739448051670863,5,2,blocaj
70,1,1,1,0.7,2,0.5360012464971893,1,1,progres
133,0,4,1,3.4,1,0.7835995025165383,2,2,supraincarcare
97,0,1,1,0.7,1,0.98,1,0,autonomie_buna
80,1,1,0,1.4,2,0.48177207582645665,2,1,progres
183,1,5,1,4.5,1,0.5716749583093417,5,3,progres
134,1,1,1,3.8,3,0.9064631324635614,4,3,supraincarcare
74,2,1,0,2.8,1,0.10654272914610562,4,2,blocaj
114,2,3,0,2.7,2,0.821283521003854,1,3,supraincarcare
146,2,1,0,4.5,2,0.20012100722498927,5,3,blocaj
170,3,2,0,4.4,4,0.6066072749364648,2,3,progres
171,2,4,0,5.1,3,0.5519509971943659,3,3,progres
144,2,1,0,3.8,4,0.28788308643159227,4,3,blocaj
121,2,2,0,3.0999999999999996,2,0.24093374169853268,3,3,blocaj
103,0,1,1,3.0999999999999996,2,0.6608521600284376,3,1,progres
133,3,2,0,4.4,2,0.7481291315323777,2,3,supraincarcare
193,2,2,1,5.1,4,0.6208932888163732,3,3,progres
186,1,4,1,5.5,4,0.5750588765786893,5,3,progres
162,3,2,0,3.4,4,0.7215300610684262,2,3,supraincarcare
163,3,3,0,3.0999999999999996,4,0.22176351557654433,3,3,blocaj
136,0,3,0,2.7,3,0.7327089331809027,1,1,progres
149,2,2,1,3.4,3,0.7519940205795993,2,3,supraincarcare
129,3,1,0,3.8,4,0.9428466530293993,4,3,supraincarcare
75,1,1,0,3.0999999999999996,2,0.42891934328042164,3,2,progres
138,0,4,1,2.7,2,0.44104190137611027,1,1,progres
138,1,1,1,3.0999999999999996,4,0.7633857935000637,3,3,supraincarcare
108,3,3,1,2.8,2,0.6569458114068698,4,3,supraincarcare
44,1,1,1,1.0,1,0.41776685746941555,0,1,progres
144,1,1,1,3.0,3,0.5136991159900366,0,2,progres
102,1,1,1,2.4,2,0.6197636086704614,2,1,progres
150,4,1,0,4.1,4,0.41808749356860453,3,3,progres
186,3,3,0,2.7,4,0.41457080357398984,1,3,progres
123,2,1,0,3.8,2,0.5330487442576796,4,3,progres
189,1,2,1,6.5,3,0.7632176395458575,5,3,supraincarcare
171,1,4,1,4.1,4,0.4919266671757385,3,3,progres
110,1,1,0,3.4,3,0.11907513049675958,2,2,progres
108,1,4,0,1.0,1,0.05903004561150446,0,1,progres
133,0,1,0,3.8,3,0.11685168342548569,4,2,blocaj
172,1,2,0,5.5,3,0.19838102960691426,5,3,blocaj
117,0,2,0,3.4,3,0.46179602169992884,2,2,progres
96,0,2,0,2.0999999999999996,1,0.23596494922777358,3,0,blocaj
134,3,2,1,3.8,2,0.39818554168335935,4,3,progres
192,1,3,0,4.8,4,0.3784102562393513,4,3,progres
50,0,1,1,0.0,1,0.4649804404518198,0,0,progres
107,2,1,1,2.8,2,0.8089141394992161,4,2,supraincarcare
110,2,2,1,3.5,2,0.7011433465345214,5,3,supraincarcare
113,0,3,1,3.8,1,0.5058255514912388,4,2,progres
100,1,3,1,3.4,1,0.5025298554583782,2,2,progres
106,1,2,0,3.0999999999999996,2,0.4135970063465086,3,2,progres
133,2,1,0,2.7,4,0.6396594487863768,1,3,supraincarcare
80,2,1,0,3.0999999999999996,1,0.6371271840470794,3,3,supraincarcare
94,0,3,1,0.7,2,0.3289959651982116,1,0,progres
77,2,3,1,1.4,1,0.5430724848687386,2,2,progres
143,1,2,0,1.7,3,0.2222976141309881,1,2,progres
114,0,3,1,2.4,2,0.5959991890481227,2,1,progres
168,2,2,0,4.4,4,0.6848116413493028,2,3,supraincarcare
79,1,1,0,1.0,3,0.4706026776152524,0,1,progres
175,1,2,0,3.8,4,0.8894490370793221,4,3,supraincarcare
127,0,1,1,3.4,3,0.3496161047058666,2,2,progres
124,0,2,0,4.5,2,0.6718803579430723,5,2,progres
156,3,4,1,1.7,4,0.5555601369726909,1,3,progres
147,1,4,0,2.8,2,0.5640705511515244,4,2,progres
100,1,1,0,2.7,4,0.48845137744675143,1,1,progres
140,1,1,1,4.1,4,0.5654294198324155,3,3,progres
113,1,1,0,2.4,3,0.7447070289722608,2,2,supraincarcare
159,3,4,0,3.4,3,0.8240896987633938,2,3,supraincarcare
134,0,1,0,3.0999999999999996,2,0.5655052156783288,3,2,progres
164,1,2,1,4.8,4,0.7539866724853099,4,3,supraincarcare
153,3,3,0,2.7,3,0.4173251938547695,1,3,progres
221,4,4,0,5.5,4,0.7124668685062375,5,3,supraincarcare
118,0,1,0,3.7,2,0.4259983167841646,1,2,progres
117,1,1,1,1.7,4,0.89964048839865,1,2,autonomie_buna
96,2,2,0,2.7,2,0.9660471684889088,1,2,supraincarcare
98,1,1,0,3.5,1,0.5808031049303122,5,2,progres
86,1,2,0,0.0,1,0.05,0,1,progres
145,0,3,0,2.4,3,0.36130519785471976,2,1,progres
123,2,2,0,2.4,2,0.7862998768941231,2,3,supraincarcare
126,0,2,1,2.8,1,0.6871665702126755,4,1,progres
129,0,2,0,3.4,2,0.656104632287114,2,2,supraincarcare
134,0,2,1,4.5,3,0.7454862979828,5,2,supraincarcare
101,0,1,0,2.8,2,0.7291732574462697,4,0,progres
185,1,2,1,4.8,4,0.8189874354103025,4,3,supraincarcare
178,4,3,1,4.8,4,0.7476520269744092,4,3,supraincarcare
129,0,1,1,2.0,3,0.9707765739693485,0,1,autonomie_buna
152,4,1,0,4.4,4,0.7069893452048013,2,3,supraincarcare
108,0,1,1,3.0999999999999996,2,0.7431455132079107,3,1,progres
79,1,2,1,1.7,1,0.4291525228734588,1,1,progres
56,0,1,1,0.0,1,0.5159853682102371,0,0,progres
143,3,2,1,2.0,4,0.98,0,3,autonomie_buna
137,1,1,1,4.8,4,0.6295182468151626,4,3,progres
126,2,1,0,4.1,3,0.7943361333233523,3,3,supraincarcare
71,2,3,0,0.7,1,0.6018013064686836,1,2,progres
130,0,3,1,3.8,2,0.4599621310793861,4,2,progres
143,2,6,0,3.8,1,0.5545892392612505,4,3,progres
95,0,1,1,2.8,1,0.98,4,0,autonomie_buna
112,0,1,0,4.5,1,0.6707865037592082,5,2,supraincarcare
162,0,1,0,6.5,3,0.07266750142565648,5,2,blocaj
76,2,1,1,3.7,1,0.5074348898146038,1,3,progres
177,2,2,0,5.8,4,0.9262320285531893,4,3,supraincarcare
106,3,4,0,1.4,2,0.5231398038064464,2,3,progres
85,1,1,1,1.4,2,0.17396849482708457,2,1,progres
171,0,2,0,6.1,3,0.98,3,2,supraincarcare
163,2,2,0,3.0999999999999996,4,0.7257106127602334,3,3,supraincarcare
102,1,1,1,2.4,2,0.614598893125825,2,1,progres
105,4,1,0,3.5,1,0.4103932876474076,5,3,blocaj
113,0,5,1,0.7,1,0.7798273489375981,1,1,progres
138,3,2,0,2.0,4,0.44888651210327424,0,3,progres
99,1,3,1,1.0,1,0.859124337959918,0,1,progres
139,0,1,1,3.8,3,0.6312840352987152,4,2,supraincarcare
126,0,4,1,2.4,2,0.6843996953318638,2,1,progres
149,2,2,0,2.4,4,0.5510276798238382,2,3,progres
82,3,1,0,3.0999999999999996,1,0.5475180476523918,3,3,progres
128,1,1,0,4.4,4,0.7803048440550182,2,3,supraincarcare
127,1,1,1,3.0999999999999996,3,0.3575872809410189,3,3,progres
57,1,1,0,0.0,2,0.14105995715144098,0,1,progres
104,2,4,0,1.0,1,0.7214768308331706,0,2,supraincarcare
135,1,1,0,4.5,4,0.6373381047705456,5,3,supraincarcare
98,0,1,0,3.4,2,0.5979422442381199,2,1,progres
84,2,1,0,1.7,2,0.6860883620522317,1,2,supraincarcare
111,1,1,0,2.4,2,0.5510653405974627,2,2,progres
72,1,1,1,2.4,1,0.6965563643155759,2,1,progres
113,1,4,0,1.7,2,0.5801015810602105,1,2,progres
76,0,1,1,1.7,1,0.474696070756568,1,0,progres
134,2,3,0,5.8,1,0.377723163499353,4,3,blocaj
118,3,4,0,0.0,2,0.98,0,3,supraincarcare
93,1,3,1,2.7,1,0.16176037473894228,1,1,progres
99,0,1,0,2.4,2,0.6806547487578368,2,0,progres
179,1,1,0,4.1,4,0.05,3,3,blocaj
87,0,1,0,3.5,1,0.47774748036290304,5,1,progres
136,3,3,0,5.5,1,0.40136375185763,5,3,blocaj
52,2,1,1,1.7,1,0.11334198319336339,1,2,progres
111,1,1,0,3.0999999999999996,3,0.6298899948579112,3,3,supraincarcare
98,0,1,0,2.0,2,0.5427054343562959,0,0,progres
90,2,1,0,2.0999999999999996,2,0.06406723150980927,3,2,blocaj
86,1,3,0,0.0,1,0.752271699960741,0,1,progres
114,4,4,0,0.0,2,0.7074751544282373,0,3,blocaj
95,1,1,0,3.8,2,0.8733633957852324,4,2,supraincarcare
102,0,1,1,1.7,2,0.5956671437434929,1,0,progres
122,2,2,0,3.4,3,0.5637133341194838,2,3,progres
143,3,3,1,2.0,4,0.924742569933974,0,3,autonomie_buna
103,0,1,1,2.8,2,0.98,4,0,autonomie_buna
177,1,2,0,3.8,4,0.7088805848836154,4,3,supraincarcare
121,1,2,0,3.0999999999999996,3,0.24955202004948257,3,3,blocaj
129,0,1,0,5.5,2,0.40234534303611913,5,2,blocaj
92,0,2,1,2.4,1,0.63388392539407,2,0,progres
141,0,3,1,3.7,2,0.1796601457687814,1,2,progres
115,2,1,1,1.0,3,0.624375517628408,0,3,supraincarcare
67,0,1,1,1.7,1,0.98,1,0,autonomie_buna
168,1,1,0,4.7,4,0.688072078173826,1,3,supraincarcare
115,0,1,1,2.7,2,0.9610066567781644,1,1,autonomie_buna
181,2,3,0,2.7,4,0.59766755754801,1,3,progres
148,1,1,1,5.1,3,0.4925787741030885,3,3,progres
98,2,3,1,0.0,2,0.6296999487704936,0,2,supraincarcare
82,0,2,0,2.0999999999999996,1,0.3566613085698265,3,0,progres
117,2,1,0,4.4,3,0.2375085941879707,2,3,blocaj
139,2,2,0,5.8,2,0.793993066337948,4,3,blocaj
133,1,4,1,4.1,1,0.8599077504273205,3,3,supraincarcare
194,1,2,0,7.5,4,0.25213437546114403,5,3,blocaj
116,0,2,1,2.4,2,0.8579680136479042,2,1,autonomie_buna
68,2,3,1,0.7,1,0.5397990621224094,1,2,progres
91,0,1,1,2.0999999999999996,2,0.6137657487795775,3,0,progres
149,2,2,0,4.1,2,0.6524343423040483,3,3,supraincarcare
144,1,1,1,2.4,4,0.9147149258219719,2,2,autonomie_buna
175,3,4,1,4.1,3,0.5481886508000243,3,3,progres
85,0,2,1,1.4,1,0.9643138215260902,2,0,autonomie_buna
57,1,1,0,0.7,1,0.5986142379759082,1,1,progres
96,1,1,1,2.7,3,0.667091754207018,1,1,progres
105,5,1,0,4.5,1,0.2736116390847504,5,3,blocaj
71,1,1,1,2.8,2,0.98,4,1,autonomie_buna
83,2,2,0,2.0,1,0.7132797376482356,0,2,supraincarcare
143,0,3,0,6.5,1,0.7140259420236885,5,2,blocaj
141,2,1,0,3.8,4,0.07348143012596842,4,3,blocaj
81,1,1,1,0.0,1,0.38076566925078553,0,1,progres
124,2,1,0,4.8,1,0.8638547143843301,4,3,supraincarcare
152,1,1,0,3.0999999999999996,4,0.6024860835434139,3,3,supraincarcare
90,2,2,0,3.5,1,0.05,5,3,blocaj
200,3,3,1,4.4,4,0.8479507168350305,2,3,supraincarcare
105,3,2,1,3.0999999999999996,1,0.45781407479460895,3,3,progres
70,1,1,1,2.7,1,0.98,1,1,autonomie_buna
116,3,3,0,3.7,1,0.5886970467124236,1,3,progres
157,4,3,0,3.0999999999999996,3,0.6258447978774659,3,3,progres
143,0,2,0,4.8,3,0.8074526058517387,4,2,supraincarcare
145,4,4,0,3.5,2,0.21348631178183336,5,3,blocaj
108,1,2,0,3.8,1,0.2118404324995607,4,2,blocaj
96,0,3,1,3.0999999999999996,1,0.554963275725957,3,1,progres
178,3,6,0,3.0999999999999996,3,0.7592614421090669,3,3,supraincarcare
66,1,1,1,2.4,1,0.24974033964992515,2,1,progres
159,0,1,0,5.8,3,0.15369491580421663,4,2,blocaj
117,1,1,0,3.7,3,0.7249297524940018,1,3,supraincarcare
199,3,6,0,2.7,4,0.45684548966450556,1,3,progres
91,2,1,0,3.5,2,0.4725118390490071,5,3,progres
72,2,1,0,3.0999999999999996,1,0.11881983307007356,3,3,blocaj
104,0,2,0,3.4,2,0.43074637032501706,2,1,progres
160,3,1,0,5.5,4,0.5501815739896694,5,3,progres
138,1,1,0,4.5,3,0.7475310695263627,5,3,supraincarcare
112,1,1,0,1.7,3,0.3797144633858923,1,2,progres
84,2,2,0,2.0999999999999996,2,0.8856068556054556,3,2,supraincarcare
66,0,1,0,1.4,1,0.34472954917889925,2,0,progres
215,2,5,1,6.8,4,0.4120692192556287,4,3,progres
170,3,1,1,5.5,4,0.8668779208829415,5,3,supraincarcare
156,2,1,0,5.1,4,0.5750742248142463,3,3,progres
178,1,2,0,5.8,4,0.42500095015555905,4,3,progres
129,3,3,0,4.1,2,0.5179596486761602,3,3,progres
140,1,2,1,3.5,2,0.8479712275226493,5,3,supraincarcare
63,3,1,1,2.4,1,0.942096434389988,2,3,supraincarcare
128,3,1,1,2.4,4,0.39680067927699986,2,3,progres
126,1,1,0,3.4,3,0.6249771849158079,2,3,progres
144,1,1,0,7.5,2,0.45227488729228554,5,3,blocaj
140,3,1,0,4.1,4,0.2643760014114783,3,3,blocaj
139,1,6,1,1.0,3,0.5224127867918071,0,2,progres
168,6,5,0,2.0,4,0.5287257549823785,0,3,progres
128,2,1,1,3.0999999999999996,4,0.8866677904223367,3,3,supraincarcare
123,2,1,0,4.8,1,0.7849075754526517,4,3,supraincarcare
114,1,1,1,1.4,2,0.3883045722321148,2,2,progres
133,0,2,1,3.0999999999999996,3,0.4746123359840273,3,2,progres
130,2,1,0,3.8,4,0.615811359982345,4,3,supraincarcare
96,0,2,0,2.0999999999999996,1,0.38320556119318416,3,0,progres
106,0,1,1,4.5,2,0.6451542005482278,5,1,progres
115,1,1,1,3.0999999999999996,3,0.5320718433728348,3,3,progres
163,2,3,0,3.8,4,0.15474844780628805,4,3,blocaj
110,1,3,0,3.8,1,0.2873340122097231,4,2,blocaj
117,1,1,1,3.0999999999999996,3,0.7933221425905258,3,3,supraincarcare
57,1,1,1,0.0,2,0.510477241682319,0,1,progres
82,1,2,1,2.4,1,0.98,2,1,autonomie_buna
173,1,6,1,1.0,3,0.47001403703877154,0,2,progres
113,1,1,0,4.1,2,0.6281268752449569,3,3,supraincarcare
122,1,1,0,3.0,3,0.98,0,2,supraincarcare
79,0,2,0,2.0999999999999996,2,0.2029167844949576,3,0,blocaj
144,1,1,1,2.4,4,0.11389094083532651,2,2,progres
58,0,2,1,0.0,1,0.9695614682853186,0,0,autonomie_buna
144,4,2,1,1.0,4,0.40927007199463605,0,3,progres
77,0,1,0,2.0999999999999996,1,0.5784473637399108,3,0,progres
114,1,1,1,3.0,3,0.43397056223935515,0,2,progres
109,2,2,1,4.5,2,0.6183023119008816,5,3,supraincarcare
137,0,1,0,3.8,2,0.239430469467118,4,2,blocaj
104,0,2,0,2.8,1,0.5268103872449501,4,0,progres
130,1,2,0,1.7,3,0.7303567496216059,1,2,supraincarcare
148,1,3,0,4.8,1,0.21846910975738726,4,3,blocaj
136,1,2,1,3.0999999999999996,3,0.3814019070212876,3,3,progres
155,1,3,0,2.4,3,0.45593354197019603,2,2,progres
137,2,3,1,1.0,4,0.2512355147951154,0,3,progres
140,0,1,1,4.1,3,0.3721667730203977,3,2,progres
93,1,1,0,2.8,2,0.570732770653265,4,1,progres
126,3,2,1,3.0,3,0.4973251069005448,0,3,progres
142,2,2,0,2.0,4,0.4692479398005318,0,3,progres
93,1,2,1,2.4,2,0.5530898175931052,2,1,progres
89,2,1,0,3.0999999999999996,1,0.4901098567971493,3,3,progres
193,3,3,1,6.4,4,0.7152977594898628,2,3,supraincarcare
45,1,1,1,1.4,1,0.8963461226049069,2,1,autonomie_buna
102,0,1,1,1.7,3,0.391440939054709,1,0,progres
74,1,3,1,0.0,1,0.6467034808681963,0,1,progres
87,1,2,1,1.0,1,0.4651311894758847,0,1,progres
152,1,1,1,4.0,4,0.6345425441404967,0,3,supraincarcare
130,0,1,0,5.8,1,0.7826884559734454,4,2,blocaj
135,1,1,1,3.8,3,0.7085479607772338,4,3,supraincarcare
108,1,1,1,2.4,3,0.11619554357480852,2,1,progres
84,2,1,0,3.0,1,0.6415790636312575,0,2,supraincarcare
104,0,1,0,5.4,1,0.7299203630189897,2,1,blocaj
171,1,2,0,4.5,4,0.514894220340496,5,3,progres
132,2,3,0,1.7,3,0.7749118676890433,1,3,supraincarcare
61,0,1,1,1.4,1,0.3017236440122471,2,0,progres
160,2,1,0,5.1,4,0.1265130680254224,3,3,blocaj
97,2,2,0,0.7,2,0.5750270092281706,1,2,progres
66,1,1,0,2.4,1,0.19813951155232518,2,1,progres
170,3,3,0,3.4,4,0.526169189506186,2,3,progres
74,2,3,1,1.4,1,0.8427390782217433,2,2,supraincarcare
152,2,1,0,4.8,3,0.05,4,3,blocaj
166,2,1,0,5.1,4,0.2226060288681292,3,3,blocaj
144,1,3,1,1.0,3,0.36896475034828063,0,2,progres
87,1,1,1,1.0,3,0.5470829109540353,0,1,progres
100,0,1,0,1.4,2,0.5553590386628742,2,0,progres
125,0,3,1,3.5,1,0.8326821509908596,5,2,supraincarcare
110,1,2,1,1.0,3,0.8325389080764443,0,1,autonomie_buna
126,2,2,1,1.0,4,0.6585265278595598,0,3,supraincarcare
79,2,1,0,3.8,1,0.5670862746706153,4,3,progres
138,2,2,1,3.4,4,0.5378968985579382,2,3,supraincarcare
82,0,2,1,0.7,2,0.3342686494314021,1,0,progres
92,2,1,1,1.7,3,0.7523296839346457,1,2,supraincarcare
95,1,1,0,2.0999999999999996,1,0.2030291542107618,3,1,blocaj
139,3,4,0,3.0999999999999996,3,0.7027244821907219,3,3,supraincarcare
109,2,2,1,4.1,1,0.8126443712483857,3,3,supraincarcare
109,0,3,0,0.7,2,0.6013131116291047,1,0,progres
126,1,1,1,3.0999999999999996,3,0.539836102382819,3,3,progres
105,1,1,0,4.5,1,0.6124081540069843,5,2,supraincarcare
91,1,1,1,0.7,2,0.08495427162065827,1,1,progres
163,2,3,0,5.4,3,0.5728710890964277,2,3,supraincarcare
56,2,1,0,0.0,1,0.5049270437072554,0,2,progres
90,0,1,0,2.0999999999999996,2,0.6068215431914904,3,0,progres
120,2,2,1,2.0,2,0.6644820421336347,0,3,supraincarcare
179,1,4,0,2.7,3,0.5072001447505277,1,2,progres
142,1,1,0,4.8,4,0.14903004911297252,4,3,blocaj
118,2,3,0,1.0,4,0.4858007570859406,0,3,progres
96,0,1,1,3.5,1,0.5703967328189322,5,1,progres
103,1,2,0,2.4,1,0.6035471522615408,2,1,progres
92,0,1,1,1.4,1,0.5848767354619682,2,0,progres
186,2,4,1,5.1,3,0.7656735959132551,3,3,supraincarcare
136,1,3,0,4.1,1,0.16136144288768867,3,3,blocaj
100,0,2,0,1.4,1,0.5595688821489893,2,0,progres
207,2,4,1,4.5,4,0.771943101747175,5,3,supraincarcare
164,1,1,0,4.5,4,0.09784785566919865,5,3,blocaj
134,4,3,0,1.7,4,0.6217651977175003,1,3,progres
122,0,2,0,3.8,2,0.41959882559266864,4,2,progres
135,2,3,0,1.7,3,0.4861017547713011,1,3,progres
154,0,1,1,6.5,3,0.3859916522267164,5,2,progres
71,0,1,0,1.7,1,0.5167471980532039,1,0,progres
126,2,1,1,1.7,3,0.98,1,3,supraincarcare
119,0,1,0,3.8,3,0.1308736126913451,4,2,blocaj
132,0,2,0,3.8,2,0.17873899033265334,4,2,blocaj
180,1,5,1,2.0,4,0.24486470784212463,0,2,progres
121,1,1,1,4.1,3,0.9559215468193626,3,3,supraincarcare
114,4,2,1,2.4,3,0.39091961161227384,2,3,progres
169,0,5,1,5.1,3,0.6022783910080938,3,2,progres
167,1,2,1,4.1,4,0.48385872817642944,3,3,progres
147,1,2,0,4.5,3,0.31223874565603876,5,3,blocaj
120,1,2,1,4.5,2,0.4966440092094355,5,3,progres
117,1,1,0,3.0999999999999996,4,0.9579872280406497,3,3,supraincarcare
134,2,1,0,3.8,3,0.8825398462047748,4,3,supraincarcare
173,2,2,1,5.5,4,0.40357628320227107,5,3,progres
63,0,1,1,1.7,1,0.6638894690547091,1,0,progres
101,1,2,0,2.8,2,0.28716112971005103,4,1,progres
156,2,2,0,3.8,4,0.05,4,3,blocaj
106,1,1,1,1.0,3,0.9047477989200977,0,1,autonomie_buna
162,2,2,1,4.5,4,0.866828001776478,5,3,supraincarcare
90,3,2,1,3.8,1,0.7280979485882174,4,3,supraincarcare
68,2,1,0,1.4,1,0.43573499144263705,2,2,progres
181,3,4,0,2.4,4,0.4993713564302854,2,3,progres
111,2,3,1,1.4,2,0.7917697044937811,2,3,supraincarcare
158,2,2,1,5.5,3,0.7264769583400801,5,3,supraincarcare
162,2,5,1,4.5,2,0.48037786384595427,5,3,progres
100,1,1,0,3.8,2,0.1297242142508631,4,2,blocaj
152,3,3,1,3.0999999999999996,4,0.6098605024839039,3,3,progres
45,0,1,1,1.0,1,0.8561692578465179,0,0,autonomie_buna
168,2,1,0,4.5,4,0.2144714970299201,5,3,blocaj
134,2,1,0,2.0,4,0.6497428051167113,0,3,supraincarcare
140,1,2,0,3.7,3,0.6160777397703479,1,3,supraincarcare
88,0,2,0,0.0,2,0.7606220997144387,0,0,progres
104,1,1,1,4.5,1,0.7450719429704559,5,2,supraincarcare
116,0,1,1,3.4,3,0.44131750441883727,2,2,progres
76,0,1,1,0.7,2,0.24623946964325455,1,0,progres
59,0,1,1,1.0,1,0.3623483565365988,0,0,progres
137,1,1,1,3.4,2,0.6585001073407165,2,3,supraincarcare
159,2,1,0,3.8,4,0.47724283941753104,4,3,progres
122,1,2,0,3.5,2,0.44540676354996683,5,3,progres
92,0,1,0,2.0999999999999996,1,0.059566709428701986,3,0,blocaj
136,2,1,1,3.0999999999999996,3,0.9512711026786919,3,3,supraincarcare
107,3,3,1,4.5,1,0.7673789090368786,5,3,supraincarcare
151,1,1,1,4.5,4,0.7543534723345225,5,3,supraincarcare
171,3,4,1,2.7,4,0.870732225787802,1,3,autonomie_buna
171,1,1,1,5.5,4,0.7151098489531301,5,3,supraincarcare
137,1,1,0,3.0999999999999996,4,0.4823887259370148,3,3,progres
108,1,1,0,5.5,1,0.42371394112637945,5,2,blocaj
97,0,5,0,0.0,1,0.46393673801031854,0,0,progres
85,2,1,1,0.0,2,0.9456224360550507,0,2,supraincarcare
136,3,4,1,4.5,2,0.6425811554375177,5,3,supraincarcare
187,1,4,1,4.8,4,0.5373282579739443,4,3,progres
121,1,4,0,1.7,3,0.6167338602056117,1,2,supraincarcare
159,1,4,0,4.5,3,0.24240720873783173,5,3,blocaj
144,6,2,1,2.0,4,0.98,0,3,autonomie_buna
167,2,3,0,4.8,3,0.40239614727115325,4,3,progres
110,2,3,1,1.7,2,0.6870983925914688,1,2,supraincarcare
118,4,2,0,2.0,2,0.6976744091863969,0,3,blocaj
157,1,2,1,3.8,3,0.5998390178004034,4,3,supraincarcare
111,1,2,0,4.5,1,0.5922560899658638,5,3,progres
126,1,2,1,2.0,3,0.5305882017585494,0,2,progres
107,1,2,0,1.0,3,0.6072097260182295,0,1,progres
185,3,4,1,5.1,3,0.44029134352463295,3,3,progres
98,0,2,0,1.0,3,0.423107504407255,0,0,progres
216,3,5,1,3.8,4,0.8892014643611514,4,3,supraincarcare
213,5,4,0,5.5,4,0.48912776325288077,5,3,progres
124,1,1,1,4.8,3,0.38743598393553363,4,3,progres
94,0,3,1,0.7,2,0.4273866171038077,1,0,progres
67,0,1,1,0.7,1,0.8790067030176507,1,0,autonomie_buna
154,3,2,0,3.8,4,0.6650558035147063,4,3,supraincarcare
125,2,1,0,1.0,4,0.77066978953762,0,3,supraincarcare
129,0,2,0,3.0999999999999996,3,0.4970010275079135,3,2,progres
161,3,1,0,3.4,4,0.6588701768528801,2,3,supraincarcare
159,2,2,1,3.8,4,0.3842198085211836,4,3,progres
165,4,1,1,2.7,4,0.511731557220033,1,3,progres
160,1,3,0,3.8,3,0.7378171458440537,4,3,supraincarcare
122,0,4,1,4.8,1,0.6985563706864443,4,2,supraincarcare
99,0,2,1,0.7,1,0.3326832580146539,1,0,progres
140,2,5,0,2.4,1,0.36018541679406,2,3,progres
99,0,2,1,1.0,2,0.557233074489893,0,0,progres
122,1,1,1,2.4,3,0.98,2,2,autonomie_buna
75,2,1,0,1.7,2,0.11293679978468157,1,2,progres
91,1,5,1,1.0,1,0.5924477521328978,0,1,progres
109,3,3,0,3.0999999999999996,1,0.1229359000245914,3,3,blocaj
192,2,4,0,3.0999999999999996,4,0.4215071841539279,3,3,progres
135,5,2,0,1.0,4,0.5588748673448364,0,3,progres
122,0,2,1,1.7,2,0.5107587712573787,1,1,progres
146,4,2,1,1.0,4,0.5102416720465147,0,3,progres
151,3,2,0,4.8,3,0.5288779009214398,4,3,progres
179,1,2,0,4.4,4,0.4992313048401204,2,3,progres
